time,value
2024-12-04T19:05:38.677980791Z,41
2024-12-04T19:05:48.789195622Z,38
2024-12-04T19:05:58.861832177Z,38
2024-12-04T19:06:08.98448448Z,37
2024-12-04T19:06:19.110731197Z,36
2024-12-04T19:06:29.165543695Z,37
2024-12-04T19:06:39.255366646Z,37
2024-12-04T19:06:49.343828752Z,39
2024-12-04T19:06:59.436971836Z,36
2024-12-04T19:07:09.527777475Z,35
2024-12-04T19:07:19.609370542Z,35
2024-12-04T19:07:29.697655929Z,37
2024-12-04T19:07:39.780725998Z,36
2024-12-04T19:07:49.858421752Z,40
2024-12-04T19:07:59.934189102Z,38
2024-12-04T19:08:10.032998902Z,38
2024-12-04T19:08:20.143325569Z,38
2024-12-04T19:08:30.244013231Z,38
2024-12-04T19:08:40.312264467Z,37
2024-12-04T19:08:50.407059875Z,39
2024-12-04T19:09:00.522038346Z,41
2024-12-04T19:09:10.618245318Z,34
2024-12-04T19:09:20.693049296Z,38
2024-12-04T19:09:30.793414034Z,40
2024-12-04T19:09:40.891610531Z,40
2024-12-04T19:09:50.956544983Z,34
2024-12-04T19:10:00.983362372Z,36
2024-12-04T19:10:11.136854771Z,38
2024-12-04T19:10:21.169652577Z,40
2024-12-04T19:10:31.270070613Z,40
2024-12-04T19:10:41.344550528Z,37
2024-12-04T19:10:51.454549471Z,40
2024-12-04T19:11:01.552605116Z,41
2024-12-04T19:11:11.655343705Z,37
2024-12-04T19:11:21.757367932Z,37
2024-12-04T19:11:31.832596525Z,41
2024-12-04T19:11:41.940033439Z,40
2024-12-04T19:11:52.041021795Z,38
2024-12-04T19:12:02.132605206Z,37
2024-12-04T19:12:12.213765756Z,37
2024-12-04T19:12:22.311390148Z,38
2024-12-04T19:12:32.385867734Z,38
2024-12-04T19:12:42.497888912Z,39
2024-12-04T19:12:52.615578994Z,40
2024-12-04T19:13:02.691961765Z,38
2024-12-04T19:13:12.76815137Z,35
2024-12-04T19:13:22.868762119Z,41
2024-12-04T19:13:32.980161086Z,39
2024-12-04T19:13:43.099543188Z,36
2024-12-04T19:13:53.176395944Z,34
2024-12-04T19:14:03.280398694Z,40
2024-12-04T19:14:13.420945745Z,36
2024-12-04T19:14:23.517744452Z,40
2024-12-04T19:14:33.617017101Z,34
2024-12-04T19:14:43.697841988Z,38
2024-12-04T19:14:53.699329592Z,40
2024-12-04T19:15:03.795278579Z,41
2024-12-04T19:15:13.904545458Z,41
2024-12-04T19:15:23.910360415Z,40
2024-12-04T19:15:34.021810421Z,38
2024-12-04T19:15:44.115999328Z,38
2024-12-04T19:15:54.181098773Z,40
2024-12-04T19:16:04.255469999Z,38
2024-12-04T19:16:14.255746885Z,42
2024-12-04T19:16:24.31794015Z,39
2024-12-04T19:16:34.443005702Z,38
2024-12-04T19:16:44.524962028Z,41
2024-12-04T19:16:54.586270302Z,37
2024-12-04T19:17:04.658512038Z,41
2024-12-04T19:17:14.709203803Z,38
2024-12-04T19:17:24.772470063Z,41
2024-12-04T19:17:34.90751808Z,40
2024-12-04T19:17:45.023327056Z,37
2024-12-04T19:17:55.036495464Z,41
2024-12-04T19:18:05.141468873Z,39
2024-12-04T19:18:16.712965219Z,38
2024-12-04T19:18:25.315329584Z,41
2024-12-04T19:18:35.378706677Z,37
2024-12-04T19:18:45.507187072Z,34
2024-12-04T19:18:55.568667412Z,41
2024-12-04T19:19:05.643415106Z,37
2024-12-04T19:19:15.813098543Z,38
2024-12-04T19:19:26.141318226Z,40
2024-12-04T19:19:36.228352695Z,41
2024-12-04T19:19:46.519089321Z,36
2024-12-04T19:19:56.587871454Z,41
2024-12-04T19:20:06.692376835Z,39
2024-12-04T19:20:17.037682301Z,40
2024-12-04T19:20:27.144716952Z,36
2024-12-04T19:20:37.240319182Z,39
2024-12-04T19:20:47.318197008Z,39
2024-12-04T19:20:57.427188458Z,37
2024-12-04T19:21:07.516088282Z,36
2024-12-04T19:21:19.785281852Z,38
2024-12-04T19:21:29.848532824Z,41
2024-12-04T19:21:39.959464999Z,43
2024-12-04T19:21:49.95984958Z,38
2024-12-04T19:22:00.067712338Z,42
2024-12-04T19:22:10.164658562Z,43
2024-12-04T19:22:20.224995711Z,39
2024-12-04T19:22:30.359667532Z,41
2024-12-04T19:22:40.446401759Z,43
2024-12-04T19:22:50.519357657Z,42
2024-12-04T19:23:00.607378514Z,41
2024-12-04T19:23:10.679754635Z,42
2024-12-04T19:23:20.778016554Z,34
2024-12-04T19:23:30.882291633Z,42
2024-12-04T19:23:40.991655782Z,43
2024-12-04T19:23:51.128660701Z,42
2024-12-04T19:24:01.188050017Z,42
2024-12-04T19:24:11.30149193Z,43
2024-12-04T19:24:21.372583722Z,43
2024-12-04T19:24:31.481967786Z,42
2024-12-04T19:24:41.549436875Z,43
2024-12-04T19:24:51.671559431Z,41
2024-12-04T19:25:01.788370165Z,41
2024-12-04T19:25:11.856168637Z,43
2024-12-04T19:25:21.916744746Z,39
2024-12-04T19:25:31.930656583Z,40
2024-12-04T19:25:42.024888709Z,41
2024-12-04T19:25:52.050995651Z,39
2024-12-04T19:26:02.098543729Z,43
2024-12-04T19:26:12.187430064Z,39
2024-12-04T19:26:22.25014955Z,42
2024-12-04T19:26:32.331077727Z,39
2024-12-04T19:26:42.412696245Z,42
2024-12-04T19:26:52.504230316Z,43
2024-12-04T19:27:02.603194519Z,43
2024-12-04T19:27:12.676725645Z,45
2024-12-04T19:27:22.712436059Z,45
2024-12-04T19:27:32.801463925Z,45
2024-12-04T19:27:42.885985564Z,44
2024-12-04T19:27:52.905503816Z,46
2024-12-04T19:28:03.020546055Z,40
2024-12-04T19:28:13.157814365Z,48
2024-12-04T19:28:23.193317463Z,45
2024-12-04T19:28:33.301965467Z,47
2024-12-04T19:28:43.412245459Z,44
2024-12-04T19:28:53.44210542Z,43
2024-12-04T19:29:03.501193945Z,46
2024-12-04T19:29:13.588670738Z,48
2024-12-04T19:29:23.583535374Z,44
2024-12-04T19:29:33.635253905Z,47
2024-12-04T19:29:43.72111492Z,41
2024-12-04T19:29:53.787625978Z,41
2024-12-04T19:30:03.87466966Z,42
2024-12-04T19:30:13.971138163Z,48
2024-12-04T19:30:23.977535375Z,48
2024-12-04T19:30:34.059953576Z,45
2024-12-04T19:30:44.143342562Z,46
2024-12-04T19:30:54.232763632Z,47
2024-12-04T19:31:04.319346321Z,48
2024-12-04T19:31:14.366452597Z,47
2024-12-04T19:31:24.441394837Z,45
2024-12-04T19:31:34.525719272Z,47
2024-12-04T19:31:44.600464316Z,47
2024-12-04T19:31:54.698791908Z,47
2024-12-04T19:32:04.765431224Z,48
2024-12-04T19:32:14.845828691Z,48
2024-12-04T19:32:24.906725972Z,45
2024-12-04T19:32:35.015088855Z,46
2024-12-04T19:32:45.118997124Z,44
2024-12-04T19:32:55.17981574Z,39
2024-12-04T19:33:05.268313141Z,42
2024-12-04T19:33:15.363471178Z,43
2024-12-04T19:33:25.45730608Z,43
2024-12-04T19:33:35.569037969Z,42
2024-12-04T19:33:45.661877624Z,43
2024-12-04T19:33:55.73892091Z,44
2024-12-04T19:34:06.174002737Z,41
2024-12-04T19:34:16.65830196Z,43
2024-12-04T19:34:26.65272567Z,40
2024-12-04T19:34:36.751420904Z,38
2024-12-04T19:34:46.838145249Z,39
2024-12-04T19:34:56.893201898Z,38
2024-12-04T19:35:06.897316183Z,39
2024-12-04T19:35:16.993146025Z,40
2024-12-04T19:35:27.100747042Z,40
2024-12-04T19:35:37.124853023Z,39
2024-12-04T19:35:48.409003796Z,42
2024-12-04T19:35:58.507418598Z,37
2024-12-04T19:36:08.583797393Z,41
2024-12-04T19:36:18.602513528Z,35
2024-12-04T19:36:28.713530681Z,36
2024-12-04T19:36:38.810184307Z,37
2024-12-04T19:36:48.827866953Z,40
2024-12-04T19:36:58.923224216Z,37
2024-12-04T19:37:08.979166751Z,41
2024-12-04T19:37:19.096254147Z,40
2024-12-04T19:37:29.170520717Z,41
2024-12-04T19:37:39.267165223Z,41
2024-12-04T19:37:49.280580949Z,43
2024-12-04T19:37:59.342411974Z,36
2024-12-04T19:38:09.421290358Z,42
2024-12-04T19:38:19.432168487Z,40
2024-12-04T19:38:29.522030033Z,37
2024-12-04T19:38:39.617759251Z,40
2024-12-04T19:38:49.697942996Z,40
2024-12-04T19:38:59.799653584Z,35
2024-12-04T19:39:09.917294642Z,43
2024-12-04T19:39:19.932702898Z,40
2024-12-04T19:39:30.038211291Z,37
2024-12-04T19:39:40.138613211Z,43
2024-12-04T19:39:50.138578296Z,41
2024-12-04T19:40:00.20549661Z,34
2024-12-04T19:40:10.310737015Z,40
2024-12-04T19:40:20.393192956Z,43
2024-12-04T19:40:30.527382857Z,41
2024-12-04T19:40:40.59111556Z,43
2024-12-04T19:40:50.661662597Z,44
2024-12-04T19:41:00.72884205Z,39
2024-12-04T19:41:10.811479037Z,42
2024-12-04T19:41:20.820404131Z,45
2024-12-04T19:41:30.872058446Z,38
2024-12-04T19:41:40.978051049Z,44
2024-12-04T19:41:50.979814946Z,40
2024-12-04T19:42:01.047942207Z,40
2024-12-04T19:42:11.14771332Z,44
2024-12-04T19:42:21.161790312Z,46
2024-12-04T19:42:31.231855464Z,38
2024-12-04T19:42:41.349509396Z,42
2024-12-04T19:42:51.457026547Z,39
2024-12-04T19:43:01.555032988Z,41
2024-12-04T19:43:11.660792134Z,42
2024-12-04T19:43:21.717419265Z,46
2024-12-04T19:43:31.81095011Z,43
2024-12-04T19:43:41.916021022Z,41
2024-12-04T19:43:52.017974379Z,42
2024-12-04T19:44:02.089792976Z,42
2024-12-04T19:44:12.151196291Z,46
2024-12-04T19:44:22.237191811Z,45
2024-12-04T19:44:32.334023146Z,46
2024-12-04T19:44:42.446365997Z,44
2024-12-04T19:44:52.523429048Z,41
2024-12-04T19:45:02.628814958Z,44
2024-12-04T19:45:12.684846737Z,43
2024-12-04T19:45:22.793951245Z,41
2024-12-04T19:45:32.883449423Z,43
2024-12-04T19:45:42.980340874Z,42
2024-12-04T19:45:53.120749039Z,37
2024-12-04T19:46:03.184194577Z,37
2024-12-04T19:46:13.23830655Z,43
2024-12-04T19:46:23.328659359Z,37
2024-12-04T19:46:33.403630272Z,42
2024-12-04T19:46:43.501256775Z,42
2024-12-04T19:46:53.610777288Z,42
2024-12-04T19:47:03.705571726Z,40
2024-12-04T19:47:13.797002143Z,41
2024-12-04T19:47:23.883576964Z,40
2024-12-04T19:47:33.967306051Z,41
2024-12-04T19:47:44.055304571Z,41
2024-12-04T19:47:54.141934258Z,39
2024-12-04T19:48:04.231684245Z,42
2024-12-04T19:48:14.276334455Z,42
2024-12-04T19:48:24.397092022Z,42
2024-12-04T19:48:34.531769629Z,42
2024-12-04T19:48:44.585965224Z,41
2024-12-04T19:48:54.673210826Z,43
2024-12-04T19:49:04.762446354Z,41
2024-12-04T19:49:14.850338642Z,42
2024-12-04T19:49:24.921018156Z,43
2024-12-04T19:49:35.031888804Z,42
2024-12-04T19:49:45.109279768Z,38
2024-12-04T19:49:55.223791342Z,40
2024-12-04T19:50:05.280887387Z,41
2024-12-04T19:50:15.395432829Z,40
2024-12-04T19:50:25.466274442Z,42
2024-12-04T19:50:35.537856365Z,41
2024-12-04T19:50:45.601710857Z,41
2024-12-04T19:50:55.697512056Z,42
2024-12-04T19:51:05.78489032Z,43
2024-12-04T19:51:16.219842883Z,43
2024-12-04T19:51:26.293013038Z,41
2024-12-04T19:51:36.364406518Z,39
2024-12-04T19:51:46.444621022Z,39
2024-12-04T19:51:56.536929606Z,36
2024-12-04T19:52:06.608824349Z,40
2024-12-04T19:52:16.763725842Z,37
2024-12-04T19:52:26.775547078Z,39
2024-12-04T19:52:36.838110045Z,38
2024-12-04T19:52:47.03747339Z,40
2024-12-04T19:52:57.057138368Z,39
2024-12-04T19:53:07.147360676Z,39
2024-12-04T19:53:17.269353036Z,37
2024-12-04T19:53:27.319492238Z,39
2024-12-04T19:53:37.402790367Z,37
2024-12-04T19:53:49.422079099Z,40
2024-12-04T19:53:57.577769554Z,35
2024-12-04T19:54:07.662670455Z,37
2024-12-04T19:54:18.051366211Z,36
2024-12-04T19:54:27.840432577Z,39
2024-12-04T19:54:37.924113921Z,36
2024-12-04T19:54:47.996250111Z,37
2024-12-04T19:54:58.096427777Z,40
2024-12-04T19:55:08.198981508Z,40
2024-12-04T19:55:18.271702803Z,38
2024-12-04T19:55:28.362584391Z,39
2024-12-04T19:55:38.449633493Z,40
2024-12-04T19:55:48.544819333Z,36
2024-12-04T19:55:58.661102819Z,40
2024-12-04T19:56:08.781592444Z,41
2024-12-04T19:56:18.852220503Z,42
2024-12-04T19:56:28.924052137Z,39
2024-12-04T19:56:39.000878738Z,43
2024-12-04T19:56:49.12630424Z,43
2024-12-04T19:56:59.16480901Z,42
2024-12-04T19:57:09.178628973Z,41
2024-12-04T19:57:19.294347636Z,40
2024-12-04T19:57:29.340349224Z,41
2024-12-04T19:57:39.448381751Z,43
2024-12-04T19:57:49.542328055Z,40
2024-12-04T19:57:59.618996946Z,43
2024-12-04T19:58:09.714256373Z,42
2024-12-04T19:58:19.794127823Z,43
2024-12-04T19:58:29.903082296Z,43
2024-12-04T19:58:40.002036329Z,42
2024-12-04T19:58:50.07700273Z,42
2024-12-04T19:59:00.156363139Z,42
2024-12-04T19:59:10.208953082Z,38
2024-12-04T19:59:20.31152907Z,43
2024-12-04T19:59:30.458668374Z,40
2024-12-04T19:59:40.482866388Z,43
2024-12-04T19:59:50.583078505Z,40
2024-12-04T20:00:00.690397507Z,42
2024-12-04T20:00:10.753275483Z,37
2024-12-04T20:00:20.85996558Z,38
2024-12-04T20:00:30.969200858Z,38
2024-12-04T20:00:41.063381128Z,43
2024-12-04T20:00:51.162748324Z,37
2024-12-04T20:01:01.271531066Z,42
2024-12-04T20:01:11.345109447Z,38
2024-12-04T20:01:21.414989372Z,40
2024-12-04T20:01:31.525488755Z,41
2024-12-04T20:01:41.625110905Z,43
2024-12-04T20:01:51.724490053Z,42
2024-12-04T20:02:01.833470962Z,38
2024-12-04T20:02:11.901859739Z,39
2024-12-04T20:02:22.007531991Z,43
2024-12-04T20:02:32.128098089Z,37
2024-12-04T20:02:42.222449652Z,41
2024-12-04T20:02:52.345478456Z,37
2024-12-04T20:03:02.411841174Z,38
2024-12-04T20:03:12.499358577Z,41
2024-12-04T20:03:22.590480314Z,42
2024-12-04T20:03:32.690030671Z,35
2024-12-04T20:03:42.799385895Z,43
2024-12-04T20:03:52.87875015Z,42
2024-12-04T20:04:02.996592935Z,36
2024-12-04T20:04:13.036790223Z,41
2024-12-04T20:04:23.132336047Z,42
2024-12-04T20:04:33.220031295Z,35
2024-12-04T20:04:43.3131162Z,43
2024-12-04T20:04:53.41224847Z,39
2024-12-04T20:05:03.487512486Z,36
2024-12-04T20:05:13.56216437Z,43
2024-12-04T20:05:23.64830039Z,39
2024-12-04T20:05:33.729493596Z,38
2024-12-04T20:05:43.863060972Z,38
2024-12-04T20:05:53.91821858Z,42
2024-12-04T20:06:03.988570527Z,37
2024-12-04T20:06:14.071659003Z,41
2024-12-04T20:06:24.191221066Z,42
2024-12-04T20:06:34.279430811Z,37
2024-12-04T20:06:44.361821042Z,42
2024-12-04T20:06:54.400496654Z,42
2024-12-04T20:07:04.491231043Z,40
2024-12-04T20:07:14.594707037Z,40
2024-12-04T20:07:24.680629557Z,41
2024-12-04T20:07:34.787743008Z,35
2024-12-04T20:07:44.873048634Z,41
2024-12-04T20:07:54.921008926Z,41
2024-12-04T20:08:05.024625899Z,43
2024-12-04T20:08:15.132589903Z,43
2024-12-04T20:08:25.199470093Z,39
2024-12-04T20:08:35.304342871Z,37
2024-12-04T20:08:45.425494984Z,40
2024-12-04T20:08:55.517120865Z,42
2024-12-04T20:09:05.562431711Z,38
2024-12-04T20:09:15.662066603Z,40
2024-12-04T20:09:25.781479499Z,41
2024-12-04T20:09:36.183509252Z,38
2024-12-04T20:09:46.289722295Z,41
2024-12-04T20:09:56.400202217Z,36
2024-12-04T20:10:06.461828071Z,40
2024-12-04T20:10:16.568138246Z,37
2024-12-04T20:10:26.664236236Z,36
2024-12-04T20:10:36.738118203Z,38
2024-12-04T20:10:46.84478517Z,37
2024-12-04T20:10:56.984943898Z,36
2024-12-04T20:11:07.010915661Z,40
2024-12-04T20:11:17.135624269Z,37
2024-12-04T20:11:27.244192591Z,36
2024-12-04T20:11:37.320664049Z,38
2024-12-04T20:11:47.405631943Z,39
2024-12-04T20:11:57.526446371Z,39
2024-12-04T20:12:07.570143273Z,39
2024-12-04T20:12:17.646098816Z,38
2024-12-04T20:12:27.748272624Z,36
2024-12-04T20:12:37.839275703Z,33
2024-12-04T20:12:47.958823737Z,40
2024-12-04T20:12:57.998978815Z,35
2024-12-04T20:13:08.082333418Z,39
2024-12-04T20:13:18.20998166Z,40
2024-12-04T20:13:28.152641926Z,37
2024-12-04T20:13:38.257963844Z,37
2024-12-04T20:13:48.358057658Z,39
2024-12-04T20:13:58.395326931Z,37
2024-12-04T20:14:08.505177174Z,40
2024-12-04T20:14:20.561939292Z,38
2024-12-04T20:14:28.675618608Z,41
2024-12-04T20:14:38.755944691Z,38
2024-12-04T20:14:48.868298335Z,39
2024-12-04T20:14:58.925998183Z,39
2024-12-04T20:15:09.018810111Z,36
2024-12-04T20:15:19.159410136Z,42
2024-12-04T20:15:29.219750777Z,43
2024-12-04T20:15:39.308033672Z,41
2024-12-04T20:15:49.41215347Z,36
2024-12-04T20:15:59.476207163Z,43
2024-12-04T20:16:09.585222282Z,39
2024-12-04T20:16:19.691064062Z,41
2024-12-04T20:16:29.778865117Z,39
2024-12-04T20:16:39.848753604Z,43
2024-12-04T20:16:49.949800709Z,38
2024-12-04T20:17:00.023380256Z,41
2024-12-04T20:17:10.107293001Z,42
2024-12-04T20:17:20.218355122Z,40
2024-12-04T20:17:30.246714086Z,36
2024-12-04T20:17:40.280508211Z,39
2024-12-04T20:17:50.404929553Z,38
2024-12-04T20:18:00.469656994Z,36
2024-12-04T20:18:10.544791529Z,43
2024-12-04T20:18:20.661321843Z,38
2024-12-04T20:18:30.758777346Z,40
2024-12-04T20:18:40.827296154Z,41
2024-12-04T20:18:50.936197002Z,39
2024-12-04T20:19:01.030287972Z,43
2024-12-04T20:19:11.122904559Z,41
2024-12-04T20:19:21.19714577Z,40
2024-12-04T20:19:31.294885081Z,43
2024-12-04T20:19:41.370086276Z,43
2024-12-04T20:19:51.441092463Z,42
2024-12-04T20:20:01.50841693Z,43
2024-12-04T20:20:11.509350268Z,41
2024-12-04T20:20:21.578819242Z,43
2024-12-04T20:20:31.648442387Z,43
2024-12-04T20:20:41.731820597Z,41
2024-12-04T20:20:51.826806305Z,42
2024-12-04T20:21:01.91415921Z,40
2024-12-04T20:21:12.033914834Z,43
2024-12-04T20:21:22.12231029Z,39
2024-12-04T20:21:32.200237931Z,39
2024-12-04T20:21:42.287185498Z,42
2024-12-04T20:21:52.366544659Z,41
2024-12-04T20:22:02.466036136Z,39
2024-12-04T20:22:12.574582589Z,43
2024-12-04T20:22:22.682177221Z,43
2024-12-04T20:22:32.733931727Z,42
2024-12-04T20:22:42.853985693Z,40
2024-12-04T20:22:52.942889502Z,43
2024-12-04T20:23:03.005594993Z,40
2024-12-04T20:23:13.182264062Z,40
2024-12-04T20:23:23.235417816Z,40
2024-12-04T20:23:33.28789781Z,42
2024-12-04T20:23:43.406834627Z,34
2024-12-04T20:23:53.49732186Z,38
2024-12-04T20:24:03.584373838Z,40
2024-12-04T20:24:13.689655617Z,36
2024-12-04T20:24:23.776389747Z,40
2024-12-04T20:24:33.854492784Z,39
2024-12-04T20:24:43.964948585Z,41
2024-12-04T20:24:54.086244031Z,41
2024-12-04T20:25:04.169883295Z,33
2024-12-04T20:25:14.27389882Z,43
2024-12-04T20:25:24.355573446Z,42
2024-12-04T20:25:34.446861628Z,37
2024-12-04T20:25:44.53199241Z,42
2024-12-04T20:25:54.605863257Z,38
2024-12-04T20:26:04.700338604Z,38
2024-12-04T20:26:14.821680893Z,43
2024-12-04T20:26:24.888883942Z,41
2024-12-04T20:26:34.997991197Z,34
2024-12-04T20:26:45.158067066Z,42
2024-12-04T20:26:55.219238273Z,43
2024-12-04T20:27:05.285058071Z,38
2024-12-04T20:27:15.375904646Z,39
2024-12-04T20:27:25.462671863Z,39
2024-12-04T20:27:35.533857682Z,35
2024-12-04T20:27:45.654189516Z,39
2024-12-04T20:27:55.776251088Z,42
2024-12-04T20:28:06.220866162Z,36
2024-12-04T20:28:16.320633873Z,43
2024-12-04T20:28:26.380336164Z,37
2024-12-04T20:28:36.499028238Z,35
2024-12-04T20:28:46.582168144Z,40
2024-12-04T20:28:56.680725614Z,39
2024-12-04T20:29:06.808326467Z,37
2024-12-04T20:29:16.862660236Z,39
2024-12-04T20:29:26.978613559Z,39
2024-12-04T20:29:37.066939303Z,34
2024-12-04T20:29:47.171547393Z,37
2024-12-04T20:29:57.265631074Z,37
2024-12-04T20:30:07.27591781Z,38
2024-12-04T20:30:17.36116226Z,39
2024-12-04T20:30:27.447181173Z,40
2024-12-04T20:30:37.553140462Z,36
2024-12-04T20:30:47.665629938Z,37
2024-12-04T20:30:57.741025039Z,38
2024-12-04T20:31:07.82258889Z,34
2024-12-04T20:31:17.929853934Z,39
2024-12-04T20:31:27.935095015Z,39
2024-12-04T20:31:38.052707714Z,34
2024-12-04T20:31:48.089741044Z,40
2024-12-04T20:31:58.202615895Z,34
2024-12-04T20:32:08.31105827Z,36
2024-12-04T20:32:18.418928804Z,40
2024-12-04T20:32:28.50969735Z,38
2024-12-04T20:32:38.62128065Z,39
2024-12-04T20:32:48.70478169Z,40
2024-12-04T20:32:58.805421889Z,41
2024-12-04T20:33:08.900952316Z,43
2024-12-04T20:33:21.467231682Z,38
2024-12-04T20:33:29.060875384Z,38
2024-12-04T20:33:39.173356722Z,42
2024-12-04T20:33:49.304572963Z,41
2024-12-04T20:33:59.359141559Z,43
2024-12-04T20:34:09.47412845Z,34
2024-12-04T20:34:19.64529554Z,42
2024-12-04T20:34:29.683798333Z,41
2024-12-04T20:34:39.776335531Z,41
2024-12-04T20:34:49.929927401Z,36
2024-12-04T20:34:59.937036947Z,43
2024-12-04T20:35:10.023099278Z,39
2024-12-04T20:35:20.201633732Z,41
2024-12-04T20:35:30.190168697Z,43
2024-12-04T20:35:40.305981539Z,37
2024-12-04T20:35:50.419987093Z,41
2024-12-04T20:36:00.528960704Z,41
2024-12-04T20:36:10.647117279Z,42
2024-12-04T20:36:20.697837389Z,40
2024-12-04T20:36:30.821919341Z,43
2024-12-04T20:36:40.907892978Z,40
2024-12-04T20:36:50.987552818Z,43
2024-12-04T20:37:01.077252332Z,38
2024-12-04T20:37:11.17279475Z,36
2024-12-04T20:37:21.255152804Z,42
2024-12-04T20:37:31.355289556Z,41
2024-12-04T20:37:41.470912219Z,38
2024-12-04T20:37:51.559101142Z,40
2024-12-04T20:38:01.645628352Z,41
2024-12-04T20:38:11.752655097Z,37
2024-12-04T20:38:21.816017567Z,40
2024-12-04T20:38:31.916419736Z,42
2024-12-04T20:38:42.028798089Z,41
2024-12-04T20:38:52.130244442Z,43
2024-12-04T20:39:02.189043524Z,42
2024-12-04T20:39:12.260501412Z,42
2024-12-04T20:39:22.348024383Z,39
2024-12-04T20:39:32.421798168Z,39
2024-12-04T20:39:42.534685923Z,43
2024-12-04T20:39:52.604268642Z,42
2024-12-04T20:40:02.688293592Z,41
2024-12-04T20:40:12.772256773Z,40
2024-12-04T20:40:22.849684672Z,38
2024-12-04T20:40:32.942885592Z,39
2024-12-04T20:40:43.026572544Z,38
2024-12-04T20:40:53.169447004Z,42
2024-12-04T20:41:03.194233747Z,40
2024-12-04T20:41:13.269377449Z,42
2024-12-04T20:41:23.366836382Z,43
2024-12-04T20:41:33.442155389Z,43
2024-12-04T20:41:43.545761952Z,41
2024-12-04T20:41:53.649037096Z,40
2024-12-04T20:42:03.74210549Z,43
2024-12-04T20:42:13.838586463Z,43
2024-12-04T20:42:23.888017263Z,43
2024-12-04T20:42:33.989134144Z,43
2024-12-04T20:42:44.060945227Z,42
2024-12-04T20:42:54.061078748Z,42
2024-12-04T20:43:04.17465613Z,41
2024-12-04T20:43:14.230199183Z,41
2024-12-04T20:43:24.301755915Z,39
2024-12-04T20:43:34.403810425Z,43
2024-12-04T20:43:44.508146511Z,40
2024-12-04T20:43:54.571257111Z,42
2024-12-04T20:44:04.693378061Z,39
2024-12-04T20:44:14.800524307Z,43
2024-12-04T20:44:24.898209137Z,42
2024-12-04T20:44:35.000594867Z,42
2024-12-04T20:44:45.102446573Z,43
2024-12-04T20:44:55.196124723Z,43
2024-12-04T20:45:05.270262406Z,43
2024-12-04T20:45:15.36556197Z,38
2024-12-04T20:45:25.432390447Z,43
2024-12-04T20:45:35.52143742Z,39
2024-12-04T20:45:45.616443903Z,41
2024-12-04T20:45:55.667275736Z,42
2024-12-04T20:46:05.756844003Z,40
2024-12-04T20:46:15.85138281Z,40
2024-12-04T20:46:26.280444348Z,40
2024-12-04T20:46:36.378940909Z,39
2024-12-04T20:46:46.468841369Z,40
2024-12-04T20:46:56.560468464Z,39
2024-12-04T20:47:06.644222492Z,33
2024-12-04T20:47:16.751839894Z,36
2024-12-04T20:47:26.82413944Z,39
2024-12-04T20:47:36.908196308Z,37
2024-12-04T20:47:46.988764379Z,37
2024-12-04T20:47:57.080510877Z,40
2024-12-04T20:48:07.161469628Z,38
2024-12-04T20:48:17.200112Z,39
2024-12-04T20:48:27.30588198Z,35
2024-12-04T20:48:37.414768238Z,38
2024-12-04T20:48:47.50744808Z,39
2024-12-04T20:48:57.618957178Z,37
2024-12-04T20:49:07.713433766Z,35
2024-12-04T20:49:17.756188277Z,39
2024-12-04T20:49:27.866425572Z,38
2024-12-04T20:49:37.955080674Z,31
2024-12-04T20:49:48.056138477Z,39
2024-12-04T20:49:58.126650092Z,40
2024-12-04T20:50:08.200564632Z,31
2024-12-04T20:50:18.306739121Z,39
2024-12-04T20:50:28.386661438Z,37
2024-12-04T20:50:38.479986167Z,30
2024-12-04T20:50:48.561200152Z,39
2024-12-04T20:50:58.683968175Z,37
2024-12-04T20:51:08.731438613Z,37
2024-12-04T20:51:18.81478521Z,40
2024-12-04T20:51:28.922748867Z,40
2024-12-04T20:51:39.02614589Z,32
2024-12-04T20:51:49.138230856Z,41
2024-12-04T20:51:59.204191957Z,43
2024-12-04T20:52:09.292959839Z,34
2024-12-04T20:52:19.353656131Z,40
2024-12-04T20:52:29.438683875Z,41
2024-12-04T20:52:39.548430341Z,41
2024-12-04T20:52:49.656092986Z,43
2024-12-04T20:52:59.759314941Z,42
2024-12-04T20:53:09.830770518Z,38
2024-12-04T20:53:19.946224816Z,40
2024-12-04T20:53:29.95657386Z,40
2024-12-04T20:53:40.066221817Z,41
2024-12-04T20:53:52.322732275Z,43
2024-12-04T20:54:00.208302709Z,43
2024-12-04T20:54:10.304750592Z,43
2024-12-04T20:54:20.471559345Z,42
2024-12-04T20:54:30.507193562Z,41
2024-12-04T20:54:41.137175507Z,37
2024-12-04T20:54:53.743602015Z,37
2024-12-04T20:55:04.313686273Z,37
2024-12-04T20:55:15.637309806Z,36
2024-12-04T20:55:26.436631819Z,36
2024-12-04T20:55:36.494800649Z,42
2024-12-04T20:55:46.583386517Z,41
2024-12-04T20:55:56.695917553Z,40
2024-12-04T20:56:06.774166678Z,40
2024-12-04T20:56:16.851256243Z,37
2024-12-04T20:56:26.921507473Z,40
2024-12-04T20:56:37.01456443Z,43
2024-12-04T20:56:47.08779487Z,42
2024-12-04T20:56:57.188668965Z,41
2024-12-04T20:57:07.261853104Z,42
2024-12-04T20:57:17.332704325Z,38
2024-12-04T20:57:27.457670852Z,39
2024-12-04T20:57:37.53988767Z,42
